"Var1","Var2","Var3","Freq"
"31768","MAS","2011.01","Penelope superciliaris",0
"31769","NAK","2011.01","Penelope superciliaris",0
"31770","NNN","2011.01","Penelope superciliaris",0
"31771","PSH","2011.01","Penelope superciliaris",0
"31772","RNF","2011.01","Penelope superciliaris",0
"31773","UDZ","2011.01","Penelope superciliaris",0
"31774","VB-","2011.01","Penelope superciliaris",0
"31775","YAN","2011.01","Penelope superciliaris",0
"31776","YAS","2011.01","Penelope superciliaris",0
"31777","BBS","2012.01","Penelope superciliaris",0
"31778","BCI","2012.01","Penelope superciliaris",0
"31779","BIF","2012.01","Penelope superciliaris",0
"31780","CAX","2012.01","Penelope superciliaris",0
"31781","COU","2012.01","Penelope superciliaris",0
"31782","CSN","2012.01","Penelope superciliaris",0
"31783","KRP","2012.01","Penelope superciliaris",0
"31784","MAS","2012.01","Penelope superciliaris",0
"31785","NAK","2012.01","Penelope superciliaris",0
"31786","NNN","2012.01","Penelope superciliaris",0
"31787","PSH","2012.01","Penelope superciliaris",0
"31788","RNF","2012.01","Penelope superciliaris",0
"31789","UDZ","2012.01","Penelope superciliaris",0
"31790","VB-","2012.01","Penelope superciliaris",0
"31791","YAN","2012.01","Penelope superciliaris",0
"31792","YAS","2012.01","Penelope superciliaris",0
"31793","BBS","2013.01","Penelope superciliaris",0
"31794","BCI","2013.01","Penelope superciliaris",0
"31795","BIF","2013.01","Penelope superciliaris",0
"31796","CAX","2013.01","Penelope superciliaris",3
"31797","COU","2013.01","Penelope superciliaris",0
"31798","CSN","2013.01","Penelope superciliaris",0
"31799","KRP","2013.01","Penelope superciliaris",0
"31800","MAS","2013.01","Penelope superciliaris",0
"31801","NAK","2013.01","Penelope superciliaris",0
"31802","NNN","2013.01","Penelope superciliaris",0
"31803","PSH","2013.01","Penelope superciliaris",0
"31804","RNF","2013.01","Penelope superciliaris",0
"31805","UDZ","2013.01","Penelope superciliaris",0
"31806","VB-","2013.01","Penelope superciliaris",0
"31807","YAN","2013.01","Penelope superciliaris",0
"31808","YAS","2013.01","Penelope superciliaris",0
"31809","BBS","2007.01","Petrodromus tetradactylus",0
"31810","BCI","2007.01","Petrodromus tetradactylus",0
"31811","BIF","2007.01","Petrodromus tetradactylus",0
"31812","CAX","2007.01","Petrodromus tetradactylus",0
"31813","COU","2007.01","Petrodromus tetradactylus",0
"31814","CSN","2007.01","Petrodromus tetradactylus",0
"31815","KRP","2007.01","Petrodromus tetradactylus",0
"31816","MAS","2007.01","Petrodromus tetradactylus",0
"31817","NAK","2007.01","Petrodromus tetradactylus",0
"31818","NNN","2007.01","Petrodromus tetradactylus",0
"31819","PSH","2007.01","Petrodromus tetradactylus",0
"31820","RNF","2007.01","Petrodromus tetradactylus",0
"31821","UDZ","2007.01","Petrodromus tetradactylus",0
"31822","VB-","2007.01","Petrodromus tetradactylus",0
"31823","YAN","2007.01","Petrodromus tetradactylus",0
"31824","YAS","2007.01","Petrodromus tetradactylus",0
"31825","BBS","2008.01","Petrodromus tetradactylus",0
"31826","BCI","2008.01","Petrodromus tetradactylus",0
"31827","BIF","2008.01","Petrodromus tetradactylus",0
"31828","CAX","2008.01","Petrodromus tetradactylus",0
"31829","COU","2008.01","Petrodromus tetradactylus",0
"31830","CSN","2008.01","Petrodromus tetradactylus",0
"31831","KRP","2008.01","Petrodromus tetradactylus",0
"31832","MAS","2008.01","Petrodromus tetradactylus",0
"31833","NAK","2008.01","Petrodromus tetradactylus",0
"31834","NNN","2008.01","Petrodromus tetradactylus",0
"31835","PSH","2008.01","Petrodromus tetradactylus",0
"31836","RNF","2008.01","Petrodromus tetradactylus",0
"31837","UDZ","2008.01","Petrodromus tetradactylus",0
"31838","VB-","2008.01","Petrodromus tetradactylus",0
"31839","YAN","2008.01","Petrodromus tetradactylus",0
"31840","YAS","2008.01","Petrodromus tetradactylus",0
"31841","BBS","2009.01","Petrodromus tetradactylus",0
"31842","BCI","2009.01","Petrodromus tetradactylus",0
"31843","BIF","2009.01","Petrodromus tetradactylus",0
"31844","CAX","2009.01","Petrodromus tetradactylus",0
"31845","COU","2009.01","Petrodromus tetradactylus",0
"31846","CSN","2009.01","Petrodromus tetradactylus",0
"31847","KRP","2009.01","Petrodromus tetradactylus",0
"31848","MAS","2009.01","Petrodromus tetradactylus",0
"31849","NAK","2009.01","Petrodromus tetradactylus",0
"31850","NNN","2009.01","Petrodromus tetradactylus",0
"31851","PSH","2009.01","Petrodromus tetradactylus",0
"31852","RNF","2009.01","Petrodromus tetradactylus",0
"31853","UDZ","2009.01","Petrodromus tetradactylus",15
"31854","VB-","2009.01","Petrodromus tetradactylus",0
"31855","YAN","2009.01","Petrodromus tetradactylus",0
"31856","YAS","2009.01","Petrodromus tetradactylus",0
"31857","BBS","2010.01","Petrodromus tetradactylus",0
"31858","BCI","2010.01","Petrodromus tetradactylus",0
"31859","BIF","2010.01","Petrodromus tetradactylus",0
"31860","CAX","2010.01","Petrodromus tetradactylus",0
"31861","COU","2010.01","Petrodromus tetradactylus",0
"31862","CSN","2010.01","Petrodromus tetradactylus",0
"31863","KRP","2010.01","Petrodromus tetradactylus",0
"31864","MAS","2010.01","Petrodromus tetradactylus",0
"31865","NAK","2010.01","Petrodromus tetradactylus",0
"31866","NNN","2010.01","Petrodromus tetradactylus",0
"31867","PSH","2010.01","Petrodromus tetradactylus",0
"31868","RNF","2010.01","Petrodromus tetradactylus",0
"31869","UDZ","2010.01","Petrodromus tetradactylus",35
"31870","VB-","2010.01","Petrodromus tetradactylus",0
"31871","YAN","2010.01","Petrodromus tetradactylus",0
"31872","YAS","2010.01","Petrodromus tetradactylus",0
"31873","BBS","2011.01","Petrodromus tetradactylus",0
"31874","BCI","2011.01","Petrodromus tetradactylus",0
"31875","BIF","2011.01","Petrodromus tetradactylus",0
"31876","CAX","2011.01","Petrodromus tetradactylus",0
"31877","COU","2011.01","Petrodromus tetradactylus",0
"31878","CSN","2011.01","Petrodromus tetradactylus",0
"31879","KRP","2011.01","Petrodromus tetradactylus",0
"31880","MAS","2011.01","Petrodromus tetradactylus",0
"31881","NAK","2011.01","Petrodromus tetradactylus",0
"31882","NNN","2011.01","Petrodromus tetradactylus",0
"31883","PSH","2011.01","Petrodromus tetradactylus",0
"31884","RNF","2011.01","Petrodromus tetradactylus",0
"31885","UDZ","2011.01","Petrodromus tetradactylus",134
"31886","VB-","2011.01","Petrodromus tetradactylus",0
"31887","YAN","2011.01","Petrodromus tetradactylus",0
"31888","YAS","2011.01","Petrodromus tetradactylus",0
"31889","BBS","2012.01","Petrodromus tetradactylus",0
"31890","BCI","2012.01","Petrodromus tetradactylus",0
"31891","BIF","2012.01","Petrodromus tetradactylus",0
"31892","CAX","2012.01","Petrodromus tetradactylus",0
"31893","COU","2012.01","Petrodromus tetradactylus",0
"31894","CSN","2012.01","Petrodromus tetradactylus",0
"31895","KRP","2012.01","Petrodromus tetradactylus",0
"31896","MAS","2012.01","Petrodromus tetradactylus",0
"31897","NAK","2012.01","Petrodromus tetradactylus",0
"31898","NNN","2012.01","Petrodromus tetradactylus",0
"31899","PSH","2012.01","Petrodromus tetradactylus",0
"31900","RNF","2012.01","Petrodromus tetradactylus",0
"31901","UDZ","2012.01","Petrodromus tetradactylus",92
"31902","VB-","2012.01","Petrodromus tetradactylus",0
"31903","YAN","2012.01","Petrodromus tetradactylus",0
"31904","YAS","2012.01","Petrodromus tetradactylus",0
"31905","BBS","2013.01","Petrodromus tetradactylus",0
"31906","BCI","2013.01","Petrodromus tetradactylus",0
"31907","BIF","2013.01","Petrodromus tetradactylus",0
"31908","CAX","2013.01","Petrodromus tetradactylus",0
"31909","COU","2013.01","Petrodromus tetradactylus",0
"31910","CSN","2013.01","Petrodromus tetradactylus",0
"31911","KRP","2013.01","Petrodromus tetradactylus",0
"31912","MAS","2013.01","Petrodromus tetradactylus",0
"31913","NAK","2013.01","Petrodromus tetradactylus",0
"31914","NNN","2013.01","Petrodromus tetradactylus",0
"31915","PSH","2013.01","Petrodromus tetradactylus",0
"31916","RNF","2013.01","Petrodromus tetradactylus",0
"31917","UDZ","2013.01","Petrodromus tetradactylus",135
"31918","VB-","2013.01","Petrodromus tetradactylus",0
"31919","YAN","2013.01","Petrodromus tetradactylus",0
"31920","YAS","2013.01","Petrodromus tetradactylus",0
"31921","BBS","2007.01","Phaethornis longirostris",0
"31922","BCI","2007.01","Phaethornis longirostris",0
"31923","BIF","2007.01","Phaethornis longirostris",0
"31924","CAX","2007.01","Phaethornis longirostris",0
"31925","COU","2007.01","Phaethornis longirostris",0
"31926","CSN","2007.01","Phaethornis longirostris",0
"31927","KRP","2007.01","Phaethornis longirostris",0
"31928","MAS","2007.01","Phaethornis longirostris",0
"31929","NAK","2007.01","Phaethornis longirostris",0
"31930","NNN","2007.01","Phaethornis longirostris",0
"31931","PSH","2007.01","Phaethornis longirostris",0
"31932","RNF","2007.01","Phaethornis longirostris",0
"31933","UDZ","2007.01","Phaethornis longirostris",0
"31934","VB-","2007.01","Phaethornis longirostris",0
"31935","YAN","2007.01","Phaethornis longirostris",0
"31936","YAS","2007.01","Phaethornis longirostris",0
"31937","BBS","2008.01","Phaethornis longirostris",0
"31938","BCI","2008.01","Phaethornis longirostris",0
"31939","BIF","2008.01","Phaethornis longirostris",0
"31940","CAX","2008.01","Phaethornis longirostris",0
"31941","COU","2008.01","Phaethornis longirostris",0
"31942","CSN","2008.01","Phaethornis longirostris",0
"31943","KRP","2008.01","Phaethornis longirostris",0
"31944","MAS","2008.01","Phaethornis longirostris",0
"31945","NAK","2008.01","Phaethornis longirostris",0
"31946","NNN","2008.01","Phaethornis longirostris",0
"31947","PSH","2008.01","Phaethornis longirostris",0
"31948","RNF","2008.01","Phaethornis longirostris",0
"31949","UDZ","2008.01","Phaethornis longirostris",0
"31950","VB-","2008.01","Phaethornis longirostris",0
"31951","YAN","2008.01","Phaethornis longirostris",0
"31952","YAS","2008.01","Phaethornis longirostris",0
"31953","BBS","2009.01","Phaethornis longirostris",0
"31954","BCI","2009.01","Phaethornis longirostris",0
"31955","BIF","2009.01","Phaethornis longirostris",0
"31956","CAX","2009.01","Phaethornis longirostris",0
"31957","COU","2009.01","Phaethornis longirostris",0
"31958","CSN","2009.01","Phaethornis longirostris",0
"31959","KRP","2009.01","Phaethornis longirostris",0
"31960","MAS","2009.01","Phaethornis longirostris",0
"31961","NAK","2009.01","Phaethornis longirostris",0
"31962","NNN","2009.01","Phaethornis longirostris",0
"31963","PSH","2009.01","Phaethornis longirostris",0
"31964","RNF","2009.01","Phaethornis longirostris",0
"31965","UDZ","2009.01","Phaethornis longirostris",0
"31966","VB-","2009.01","Phaethornis longirostris",0
"31967","YAN","2009.01","Phaethornis longirostris",0
"31968","YAS","2009.01","Phaethornis longirostris",0
"31969","BBS","2010.01","Phaethornis longirostris",0
"31970","BCI","2010.01","Phaethornis longirostris",0
"31971","BIF","2010.01","Phaethornis longirostris",0
"31972","CAX","2010.01","Phaethornis longirostris",0
"31973","COU","2010.01","Phaethornis longirostris",0
"31974","CSN","2010.01","Phaethornis longirostris",0
"31975","KRP","2010.01","Phaethornis longirostris",0
"31976","MAS","2010.01","Phaethornis longirostris",0
"31977","NAK","2010.01","Phaethornis longirostris",0
"31978","NNN","2010.01","Phaethornis longirostris",0
"31979","PSH","2010.01","Phaethornis longirostris",0
"31980","RNF","2010.01","Phaethornis longirostris",0
"31981","UDZ","2010.01","Phaethornis longirostris",0
"31982","VB-","2010.01","Phaethornis longirostris",0
"31983","YAN","2010.01","Phaethornis longirostris",0
"31984","YAS","2010.01","Phaethornis longirostris",0
"31985","BBS","2011.01","Phaethornis longirostris",0
"31986","BCI","2011.01","Phaethornis longirostris",0
"31987","BIF","2011.01","Phaethornis longirostris",0
"31988","CAX","2011.01","Phaethornis longirostris",0
"31989","COU","2011.01","Phaethornis longirostris",0
"31990","CSN","2011.01","Phaethornis longirostris",0
"31991","KRP","2011.01","Phaethornis longirostris",0
"31992","MAS","2011.01","Phaethornis longirostris",0
"31993","NAK","2011.01","Phaethornis longirostris",0
"31994","NNN","2011.01","Phaethornis longirostris",0
"31995","PSH","2011.01","Phaethornis longirostris",0
"31996","RNF","2011.01","Phaethornis longirostris",0
"31997","UDZ","2011.01","Phaethornis longirostris",0
"31998","VB-","2011.01","Phaethornis longirostris",1
"31999","YAN","2011.01","Phaethornis longirostris",0
"32000","YAS","2011.01","Phaethornis longirostris",0
"32001","BBS","2012.01","Phaethornis longirostris",0
"32002","BCI","2012.01","Phaethornis longirostris",0
"32003","BIF","2012.01","Phaethornis longirostris",0
"32004","CAX","2012.01","Phaethornis longirostris",0
"32005","COU","2012.01","Phaethornis longirostris",0
"32006","CSN","2012.01","Phaethornis longirostris",0
"32007","KRP","2012.01","Phaethornis longirostris",0
"32008","MAS","2012.01","Phaethornis longirostris",0
"32009","NAK","2012.01","Phaethornis longirostris",0
"32010","NNN","2012.01","Phaethornis longirostris",0
"32011","PSH","2012.01","Phaethornis longirostris",0
"32012","RNF","2012.01","Phaethornis longirostris",0
"32013","UDZ","2012.01","Phaethornis longirostris",0
"32014","VB-","2012.01","Phaethornis longirostris",0
"32015","YAN","2012.01","Phaethornis longirostris",0
"32016","YAS","2012.01","Phaethornis longirostris",0
"32017","BBS","2013.01","Phaethornis longirostris",0
"32018","BCI","2013.01","Phaethornis longirostris",0
"32019","BIF","2013.01","Phaethornis longirostris",0
"32020","CAX","2013.01","Phaethornis longirostris",0
"32021","COU","2013.01","Phaethornis longirostris",0
"32022","CSN","2013.01","Phaethornis longirostris",0
"32023","KRP","2013.01","Phaethornis longirostris",0
"32024","MAS","2013.01","Phaethornis longirostris",0
"32025","NAK","2013.01","Phaethornis longirostris",0
"32026","NNN","2013.01","Phaethornis longirostris",0
"32027","PSH","2013.01","Phaethornis longirostris",0
"32028","RNF","2013.01","Phaethornis longirostris",0
"32029","UDZ","2013.01","Phaethornis longirostris",0
"32030","VB-","2013.01","Phaethornis longirostris",0
"32031","YAN","2013.01","Phaethornis longirostris",0
"32032","YAS","2013.01","Phaethornis longirostris",0
"32033","BBS","2007.01","Phataginus tricuspis",0
"32034","BCI","2007.01","Phataginus tricuspis",0
"32035","BIF","2007.01","Phataginus tricuspis",0
"32036","CAX","2007.01","Phataginus tricuspis",0
"32037","COU","2007.01","Phataginus tricuspis",0
"32038","CSN","2007.01","Phataginus tricuspis",0
"32039","KRP","2007.01","Phataginus tricuspis",0
"32040","MAS","2007.01","Phataginus tricuspis",0
"32041","NAK","2007.01","Phataginus tricuspis",0
"32042","NNN","2007.01","Phataginus tricuspis",0
"32043","PSH","2007.01","Phataginus tricuspis",0
"32044","RNF","2007.01","Phataginus tricuspis",0
"32045","UDZ","2007.01","Phataginus tricuspis",0
"32046","VB-","2007.01","Phataginus tricuspis",0
"32047","YAN","2007.01","Phataginus tricuspis",0
"32048","YAS","2007.01","Phataginus tricuspis",0
"32049","BBS","2008.01","Phataginus tricuspis",0
"32050","BCI","2008.01","Phataginus tricuspis",0
"32051","BIF","2008.01","Phataginus tricuspis",0
"32052","CAX","2008.01","Phataginus tricuspis",0
"32053","COU","2008.01","Phataginus tricuspis",0
"32054","CSN","2008.01","Phataginus tricuspis",0
"32055","KRP","2008.01","Phataginus tricuspis",0
"32056","MAS","2008.01","Phataginus tricuspis",0
"32057","NAK","2008.01","Phataginus tricuspis",0
"32058","NNN","2008.01","Phataginus tricuspis",0
"32059","PSH","2008.01","Phataginus tricuspis",0
"32060","RNF","2008.01","Phataginus tricuspis",0
"32061","UDZ","2008.01","Phataginus tricuspis",0
"32062","VB-","2008.01","Phataginus tricuspis",0
"32063","YAN","2008.01","Phataginus tricuspis",0
"32064","YAS","2008.01","Phataginus tricuspis",0
"32065","BBS","2009.01","Phataginus tricuspis",0
"32066","BCI","2009.01","Phataginus tricuspis",0
"32067","BIF","2009.01","Phataginus tricuspis",0
"32068","CAX","2009.01","Phataginus tricuspis",0
"32069","COU","2009.01","Phataginus tricuspis",0
"32070","CSN","2009.01","Phataginus tricuspis",0
"32071","KRP","2009.01","Phataginus tricuspis",0
"32072","MAS","2009.01","Phataginus tricuspis",0
"32073","NAK","2009.01","Phataginus tricuspis",0
"32074","NNN","2009.01","Phataginus tricuspis",6
"32075","PSH","2009.01","Phataginus tricuspis",0
"32076","RNF","2009.01","Phataginus tricuspis",0
"32077","UDZ","2009.01","Phataginus tricuspis",0
"32078","VB-","2009.01","Phataginus tricuspis",0
"32079","YAN","2009.01","Phataginus tricuspis",0
"32080","YAS","2009.01","Phataginus tricuspis",0
"32081","BBS","2010.01","Phataginus tricuspis",0
"32082","BCI","2010.01","Phataginus tricuspis",0
"32083","BIF","2010.01","Phataginus tricuspis",9
"32084","CAX","2010.01","Phataginus tricuspis",0
"32085","COU","2010.01","Phataginus tricuspis",0
"32086","CSN","2010.01","Phataginus tricuspis",0
"32087","KRP","2010.01","Phataginus tricuspis",0
"32088","MAS","2010.01","Phataginus tricuspis",0
"32089","NAK","2010.01","Phataginus tricuspis",0
"32090","NNN","2010.01","Phataginus tricuspis",0
"32091","PSH","2010.01","Phataginus tricuspis",0
"32092","RNF","2010.01","Phataginus tricuspis",0
"32093","UDZ","2010.01","Phataginus tricuspis",0
"32094","VB-","2010.01","Phataginus tricuspis",0
"32095","YAN","2010.01","Phataginus tricuspis",0
"32096","YAS","2010.01","Phataginus tricuspis",0
"32097","BBS","2011.01","Phataginus tricuspis",0
"32098","BCI","2011.01","Phataginus tricuspis",0
"32099","BIF","2011.01","Phataginus tricuspis",6
"32100","CAX","2011.01","Phataginus tricuspis",0
"32101","COU","2011.01","Phataginus tricuspis",0
"32102","CSN","2011.01","Phataginus tricuspis",0
"32103","KRP","2011.01","Phataginus tricuspis",170
"32104","MAS","2011.01","Phataginus tricuspis",0
